date,office_name,office_code,fuel_type,registrations
2021-06-01,Badaun,UP24,Electric(Bov),16
2021-03-01,Badaun,UP24,Electric(Bov),73
2021-11-01,Badaun,UP24,Electric(Bov),32
2021-10-01,Badaun,UP24,Electric(Bov),53
2021-09-01,Badaun,UP24,Electric(Bov),35
2022-04-01,Badaun,UP24,Electric(Bov),56
2022-08-01,Badaun,UP24,Electric(Bov),114
2022-12-01,Badaun,UP24,Electric(Bov),148
2022-02-01,Badaun,UP24,Electric(Bov),43
2022-01-01,Badaun,UP24,Electric(Bov),53
2022-07-01,Badaun,UP24,Electric(Bov),106
2022-06-01,Badaun,UP24,Electric(Bov),106
2022-03-01,Badaun,UP24,Electric(Bov),36
2022-05-01,Badaun,UP24,Electric(Bov),64
2022-11-01,Badaun,UP24,Electric(Bov),125
2022-10-01,Badaun,UP24,Electric(Bov),118
2022-09-01,Badaun,UP24,Electric(Bov),216
2023-04-01,Badaun,UP24,Electric(Bov),130
2023-08-01,Badaun,UP24,Electric(Bov),263
2023-12-01,Badaun,UP24,Electric(Bov),285
2023-02-01,Badaun,UP24,Electric(Bov),138
2023-01-01,Badaun,UP24,Electric(Bov),164
2023-07-01,Badaun,UP24,Electric(Bov),294
2023-06-01,Badaun,UP24,Electric(Bov),212
2023-03-01,Badaun,UP24,Electric(Bov),170
2023-05-01,Badaun,UP24,Electric(Bov),198
2023-11-01,Badaun,UP24,Electric(Bov),228
2023-10-01,Badaun,UP24,Electric(Bov),200
2023-09-01,Badaun,UP24,Electric(Bov),223
2024-04-01,Badaun,UP24,Electric(Bov),189
2024-04-01,Badaun,UP24,Pure Ev,3
2024-04-01,Badaun,UP24,Strong Hybrid Ev,1
2024-02-01,Badaun,UP24,Electric(Bov),185
2024-01-01,Badaun,UP24,Electric(Bov),228
2024-03-01,Badaun,UP24,Electric(Bov),247
2024-03-01,Badaun,UP24,Pure Ev,2
2024-05-01,Badaun,UP24,Electric(Bov),285
2024-05-01,Badaun,UP24,Pure Ev,23
2020-12-01,Baghpat,UP17,Electric(Bov),13
2020-02-01,Baghpat,UP17,Electric(Bov),20
2020-01-01,Baghpat,UP17,Electric(Bov),26
2020-07-01,Baghpat,UP17,Electric(Bov),4
2020-03-01,Baghpat,UP17,Electric(Bov),15
2020-11-01,Baghpat,UP17,Electric(Bov),22
2020-10-01,Baghpat,UP17,Electric(Bov),10
2020-09-01,Baghpat,UP17,Electric(Bov),5
2021-04-01,Baghpat,UP17,Electric(Bov),37
2021-08-01,Baghpat,UP17,Electric(Bov),16
2021-12-01,Baghpat,UP17,Electric(Bov),38
2021-02-01,Baghpat,UP17,Electric(Bov),2
2021-01-01,Baghpat,UP17,Electric(Bov),5
2021-07-01,Baghpat,UP17,Electric(Bov),17
2021-06-01,Baghpat,UP17,Electric(Bov),7
2021-03-01,Baghpat,UP17,Electric(Bov),12
2021-05-01,Baghpat,UP17,Electric(Bov),3
2021-11-01,Baghpat,UP17,Electric(Bov),18
2021-10-01,Baghpat,UP17,Electric(Bov),12
2021-09-01,Baghpat,UP17,Electric(Bov),21
2022-04-01,Baghpat,UP17,Electric(Bov),33
2022-08-01,Baghpat,UP17,Electric(Bov),70
2022-12-01,Baghpat,UP17,Electric(Bov),24
2022-02-01,Baghpat,UP17,Electric(Bov),24
2022-01-01,Baghpat,UP17,Electric(Bov),27
2022-07-01,Baghpat,UP17,Electric(Bov),32
2022-06-01,Baghpat,UP17,Electric(Bov),25
2022-03-01,Baghpat,UP17,Electric(Bov),43
2022-05-01,Baghpat,UP17,Electric(Bov),28
2022-11-01,Baghpat,UP17,Electric(Bov),71
2022-10-01,Baghpat,UP17,Electric(Bov),42
2022-09-01,Baghpat,UP17,Electric(Bov),64
2023-04-01,Baghpat,UP17,Electric(Bov),69
2023-08-01,Baghpat,UP17,Electric(Bov),92
2023-12-01,Baghpat,UP17,Electric(Bov),199
2023-02-01,Baghpat,UP17,Electric(Bov),45
2023-01-01,Baghpat,UP17,Electric(Bov),88
2023-07-01,Baghpat,UP17,Electric(Bov),109
2023-06-01,Baghpat,UP17,Electric(Bov),119
2023-03-01,Baghpat,UP17,Electric(Bov),66
2023-05-01,Baghpat,UP17,Electric(Bov),93
2023-11-01,Baghpat,UP17,Electric(Bov),114
2023-10-01,Baghpat,UP17,Electric(Bov),116
2023-09-01,Baghpat,UP17,Electric(Bov),82
2024-04-01,Baghpat,UP17,Electric(Bov),100
2024-04-01,Baghpat,UP17,Pure Ev,1
2024-04-01,Baghpat,UP17,Strong Hybrid Ev,1
2024-02-01,Baghpat,UP17,Electric(Bov),146
2024-01-01,Baghpat,UP17,Electric(Bov),128
2024-03-01,Baghpat,UP17,Electric(Bov),114
2024-05-01,Baghpat,UP17,Electric(Bov),145
2024-05-01,Baghpat,UP17,Pure Ev,10
2020-04-01,Bahraich,UP40,Electric(Bov),1
2020-08-01,Bahraich,UP40,Electric(Bov),15
2020-12-01,Bahraich,UP40,Electric(Bov),26
2020-02-01,Bahraich,UP40,Electric(Bov),52
2020-01-01,Bahraich,UP40,Electric(Bov),84
2020-07-01,Bahraich,UP40,Electric(Bov),35
2020-06-01,Bahraich,UP40,Electric(Bov),26
2020-03-01,Bahraich,UP40,Electric(Bov),61
2020-05-01,Bahraich,UP40,Electric(Bov),5
2020-11-01,Bahraich,UP40,Electric(Bov),52
2020-10-01,Bahraich,UP40,Electric(Bov),56
2020-09-01,Bahraich,UP40,Electric(Bov),35
2021-04-01,Bahraich,UP40,Electric(Bov),37
2021-08-01,Bahraich,UP40,Electric(Bov),72
2021-12-01,Bahraich,UP40,Electric(Bov),240
2021-02-01,Bahraich,UP40,Electric(Bov),65
2021-01-01,Bahraich,UP40,Electric(Bov),49
2021-07-01,Bahraich,UP40,Electric(Bov),82
2021-06-01,Bahraich,UP40,Electric(Bov),50
2021-03-01,Bahraich,UP40,Electric(Bov),53
2021-05-01,Bahraich,UP40,Electric(Bov),11
2021-11-01,Bahraich,UP40,Electric(Bov),111
2021-10-01,Bahraich,UP40,Electric(Bov),118
2021-09-01,Bahraich,UP40,Electric(Bov),123
2022-04-01,Bahraich,UP40,Electric(Bov),182
2022-08-01,Bahraich,UP40,Electric(Bov),275
2022-12-01,Bahraich,UP40,Electric(Bov),125
2022-02-01,Bahraich,UP40,Electric(Bov),156
2022-01-01,Bahraich,UP40,Electric(Bov),149
2022-07-01,Bahraich,UP40,Electric(Bov),231
2022-06-01,Bahraich,UP40,Electric(Bov),267
2022-03-01,Bahraich,UP40,Electric(Bov),189
2022-05-01,Bahraich,UP40,Electric(Bov),203
2022-11-01,Bahraich,UP40,Electric(Bov),292
2022-10-01,Bahraich,UP40,Electric(Bov),222
2022-09-01,Bahraich,UP40,Electric(Bov),288
2023-04-01,Bahraich,UP40,Electric(Bov),384
2023-08-01,Bahraich,UP40,Electric(Bov),355
2023-12-01,Bahraich,UP40,Electric(Bov),490
2023-02-01,Bahraich,UP40,Electric(Bov),249
2023-01-01,Bahraich,UP40,Electric(Bov),328
2023-07-01,Bahraich,UP40,Electric(Bov),344
2023-06-01,Bahraich,UP40,Electric(Bov),363
2023-03-01,Bahraich,UP40,Electric(Bov),384
2023-05-01,Bahraich,UP40,Electric(Bov),428
2023-11-01,Bahraich,UP40,Electric(Bov),402
2023-10-01,Bahraich,UP40,Electric(Bov),317
2023-09-01,Bahraich,UP40,Electric(Bov),345
2024-04-01,Bahraich,UP40,Electric(Bov),309
2024-04-01,Bahraich,UP40,Pure Ev,22
2024-02-01,Bahraich,UP40,Electric(Bov),304
2024-01-01,Bahraich,UP40,Electric(Bov),384
2024-03-01,Bahraich,UP40,Electric(Bov),355
2024-05-01,Bahraich,UP40,Electric(Bov),433
2024-05-01,Bahraich,UP40,Pure Ev,45
2020-08-01,Ballia,UP60,Electric(Bov),20
2020-12-01,Ballia,UP60,Electric(Bov),54
2020-02-01,Ballia,UP60,Electric(Bov),53
2020-01-01,Ballia,UP60,Electric(Bov),53
2020-07-01,Ballia,UP60,Electric(Bov),5
2020-06-01,Ballia,UP60,Electric(Bov),40
2020-03-01,Ballia,UP60,Electric(Bov),35
2020-11-01,Ballia,UP60,Electric(Bov),27
2020-10-01,Ballia,UP60,Electric(Bov),12
2020-09-01,Ballia,UP60,Electric(Bov),53
2021-04-01,Ballia,UP60,Electric(Bov),43
2021-08-01,Ballia,UP60,Electric(Bov),96
2021-12-01,Ballia,UP60,Electric(Bov),181
2021-02-01,Ballia,UP60,Electric(Bov),55
2021-01-01,Ballia,UP60,Electric(Bov),48
2021-07-01,Ballia,UP60,Electric(Bov),82
2021-06-01,Ballia,UP60,Electric(Bov),48
2021-03-01,Ballia,UP60,Electric(Bov),75
2021-05-01,Ballia,UP60,Electric(Bov),4
2021-11-01,Ballia,UP60,Electric(Bov),67
2021-10-01,Ballia,UP60,Electric(Bov),79
2021-09-01,Ballia,UP60,Electric(Bov),89
2022-04-01,Ballia,UP60,Electric(Bov),117
2022-08-01,Ballia,UP60,Electric(Bov),195
2022-12-01,Ballia,UP60,Electric(Bov),97
2022-02-01,Ballia,UP60,Electric(Bov),100
2022-01-01,Ballia,UP60,Electric(Bov),122
2022-07-01,Ballia,UP60,Electric(Bov),159
2022-06-01,Ballia,UP60,Electric(Bov),160
2022-03-01,Ballia,UP60,Electric(Bov),116
2022-05-01,Ballia,UP60,Electric(Bov),85
2022-11-01,Ballia,UP60,Electric(Bov),218
2022-10-01,Ballia,UP60,Electric(Bov),288
2022-09-01,Ballia,UP60,Electric(Bov),250
2023-04-01,Ballia,UP60,Electric(Bov),261
2023-08-01,Ballia,UP60,Electric(Bov),253
2023-12-01,Ballia,UP60,Electric(Bov),454
2023-02-01,Ballia,UP60,Electric(Bov),273
2023-01-01,Ballia,UP60,Electric(Bov),181
2023-07-01,Ballia,UP60,Electric(Bov),223
2023-06-01,Ballia,UP60,Electric(Bov),196
2023-03-01,Ballia,UP60,Electric(Bov),448
2023-05-01,Ballia,UP60,Electric(Bov),250
2023-11-01,Ballia,UP60,Electric(Bov),372
2023-10-01,Ballia,UP60,Electric(Bov),357
2023-09-01,Ballia,UP60,Electric(Bov),352
2024-04-01,Ballia,UP60,Electric(Bov),304
2024-04-01,Ballia,UP60,Pure Ev,2
2024-02-01,Ballia,UP60,Electric(Bov),361
2024-01-01,Ballia,UP60,Electric(Bov),399
2024-03-01,Ballia,UP60,Electric(Bov),373
2024-03-01,Ballia,UP60,Pure Ev,1
2024-03-01,Ballia,UP60,Strong Hybrid Ev,1
2024-05-01,Ballia,UP60,Electric(Bov),413
2024-05-01,Ballia,UP60,Pure Ev,33
2020-04-01,Balrampur,UP47,Electric(Bov),1
2020-08-01,Balrampur,UP47,Electric(Bov),59
2020-12-01,Balrampur,UP47,Electric(Bov),80
2020-02-01,Balrampur,UP47,Electric(Bov),73
2020-01-01,Balrampur,UP47,Electric(Bov),49
2020-07-01,Balrampur,UP47,Electric(Bov),33
2020-06-01,Balrampur,UP47,Electric(Bov),54
2020-03-01,Balrampur,UP47,Electric(Bov),43
2020-05-01,Balrampur,UP47,Electric(Bov),4
2020-11-01,Balrampur,UP47,Electric(Bov),66
2020-10-01,Balrampur,UP47,Electric(Bov),77
2020-09-01,Balrampur,UP47,Electric(Bov),87
2021-04-01,Balrampur,UP47,Electric(Bov),77
2021-08-01,Balrampur,UP47,Electric(Bov),130
2021-12-01,Balrampur,UP47,Electric(Bov),168
2021-02-01,Balrampur,UP47,Electric(Bov),71
2021-01-01,Balrampur,UP47,Electric(Bov),80
2021-07-01,Balrampur,UP47,Electric(Bov),101
2021-06-01,Balrampur,UP47,Electric(Bov),109
2021-03-01,Balrampur,UP47,Electric(Bov),81
2021-05-01,Balrampur,UP47,Electric(Bov),16
2021-11-01,Balrampur,UP47,Electric(Bov),168
2021-10-01,Balrampur,UP47,Electric(Bov),136
2021-09-01,Balrampur,UP47,Electric(Bov),94
2022-04-01,Balrampur,UP47,Electric(Bov),130
2022-08-01,Balrampur,UP47,Electric(Bov),234
2022-12-01,Balrampur,UP47,Electric(Bov),145
2022-02-01,Balrampur,UP47,Electric(Bov),125
2022-01-01,Balrampur,UP47,Electric(Bov),119
2022-07-01,Balrampur,UP47,Electric(Bov),156
2022-06-01,Balrampur,UP47,Electric(Bov),152
2022-03-01,Balrampur,UP47,Electric(Bov),168
2022-05-01,Balrampur,UP47,Electric(Bov),150
2022-11-01,Balrampur,UP47,Electric(Bov),185
2022-10-01,Balrampur,UP47,Electric(Bov),121
2022-09-01,Balrampur,UP47,Electric(Bov),164
2023-04-01,Balrampur,UP47,Electric(Bov),187
2023-08-01,Balrampur,UP47,Electric(Bov),200
2023-12-01,Balrampur,UP47,Electric(Bov),325
2023-02-01,Balrampur,UP47,Electric(Bov),161
2023-01-01,Balrampur,UP47,Electric(Bov),159
2023-07-01,Balrampur,UP47,Electric(Bov),217
2023-06-01,Balrampur,UP47,Electric(Bov),203
2023-03-01,Balrampur,UP47,Electric(Bov),233
2023-05-01,Balrampur,UP47,Electric(Bov),160
2023-11-01,Balrampur,UP47,Electric(Bov),225
2023-10-01,Balrampur,UP47,Electric(Bov),221
2023-09-01,Balrampur,UP47,Electric(Bov),240
2024-04-01,Balrampur,UP47,Electric(Bov),159
2024-02-01,Balrampur,UP47,Electric(Bov),182
2024-01-01,Balrampur,UP47,Electric(Bov),214
2024-03-01,Balrampur,UP47,Electric(Bov),231
2024-05-01,Balrampur,UP47,Electric(Bov),242
2024-05-01,Balrampur,UP47,Pure Ev,7
2020-08-01,Bandarto,UP90,Electric(Bov),34
2020-12-01,Bandarto,UP90,Electric(Bov),25
2020-02-01,Bandarto,UP90,Electric(Bov),71
2020-01-01,Bandarto,UP90,Electric(Bov),89
2020-07-01,Bandarto,UP90,Electric(Bov),47
2020-06-01,Bandarto,UP90,Electric(Bov),15
2020-03-01,Bandarto,UP90,Electric(Bov),27
2020-05-01,Bandarto,UP90,Electric(Bov),8
2020-11-01,Bandarto,UP90,Electric(Bov),5
2020-10-01,Bandarto,UP90,Electric(Bov),25
2020-09-01,Bandarto,UP90,Electric(Bov),47
2021-04-01,Bandarto,UP90,Electric(Bov),14
2021-08-01,Bandarto,UP90,Electric(Bov),58
2021-12-01,Bandarto,UP90,Electric(Bov),100
2021-02-01,Bandarto,UP90,Electric(Bov),56
2021-01-01,Bandarto,UP90,Electric(Bov),47
2021-07-01,Bandarto,UP90,Electric(Bov),40
2021-06-01,Bandarto,UP90,Electric(Bov),31
2021-03-01,Bandarto,UP90,Electric(Bov),43
2021-05-01,Bandarto,UP90,Electric(Bov),16
2021-11-01,Bandarto,UP90,Electric(Bov),66
2021-10-01,Bandarto,UP90,Electric(Bov),60
2021-09-01,Bandarto,UP90,Electric(Bov),70
2022-04-01,Bandarto,UP90,Electric(Bov),90
2022-08-01,Bandarto,UP90,Electric(Bov),180
2022-12-01,Bandarto,UP90,Electric(Bov),236
2022-02-01,Bandarto,UP90,Electric(Bov),53
2022-01-01,Bandarto,UP90,Electric(Bov),53
2022-07-01,Bandarto,UP90,Electric(Bov),93
2022-06-01,Bandarto,UP90,Electric(Bov),53
2022-03-01,Bandarto,UP90,Electric(Bov),85
2022-05-01,Bandarto,UP90,Electric(Bov),53
2022-11-01,Bandarto,UP90,Electric(Bov),101
2022-10-01,Bandarto,UP90,Electric(Bov),122
2022-09-01,Bandarto,UP90,Electric(Bov),85
2023-04-01,Bandarto,UP90,Electric(Bov),135
2023-08-01,Bandarto,UP90,Electric(Bov),217
2023-12-01,Bandarto,UP90,Electric(Bov),322
2023-02-01,Bandarto,UP90,Electric(Bov),88
2023-01-01,Bandarto,UP90,Electric(Bov),121
2023-07-01,Bandarto,UP90,Electric(Bov),228
2023-06-01,Bandarto,UP90,Electric(Bov),193
2023-03-01,Bandarto,UP90,Electric(Bov),129
2023-05-01,Bandarto,UP90,Electric(Bov),144
2023-11-01,Bandarto,UP90,Electric(Bov),245
2023-10-01,Bandarto,UP90,Electric(Bov),242
2023-09-01,Bandarto,UP90,Electric(Bov),294
2024-04-01,Bandarto,UP90,Electric(Bov),185
2024-04-01,Bandarto,UP90,Pure Ev,9
2024-04-01,Bandarto,UP90,Strong Hybrid Ev,1
2024-02-01,Bandarto,UP90,Electric(Bov),219
2024-01-01,Bandarto,UP90,Electric(Bov),269
2024-03-01,Bandarto,UP90,Electric(Bov),249
2024-03-01,Bandarto,UP90,Strong Hybrid Ev,2
2024-05-01,Bandarto,UP90,Electric(Bov),240
2024-05-01,Bandarto,UP90,Pure Ev,16
2020-04-01,Barabanki Arto,UP41,Electric(Bov),1
2020-08-01,Barabanki Arto,UP41,Electric(Bov),19
2020-12-01,Barabanki Arto,UP41,Electric(Bov),19
2020-02-01,Barabanki Arto,UP41,Electric(Bov),35
2020-01-01,Barabanki Arto,UP41,Electric(Bov),44
2020-07-01,Barabanki Arto,UP41,Electric(Bov),20
2020-06-01,Barabanki Arto,UP41,Electric(Bov),4
2020-03-01,Barabanki Arto,UP41,Electric(Bov),36
2020-11-01,Barabanki Arto,UP41,Electric(Bov),32
2020-10-01,Barabanki Arto,UP41,Electric(Bov),15
2020-09-01,Barabanki Arto,UP41,Electric(Bov),15
2021-04-01,Barabanki Arto,UP41,Electric(Bov),41
2021-08-01,Barabanki Arto,UP41,Electric(Bov),139
2021-12-01,Barabanki Arto,UP41,Electric(Bov),243
2021-02-01,Barabanki Arto,UP41,Electric(Bov),44
2021-01-01,Barabanki Arto,UP41,Electric(Bov),37
2021-07-01,Barabanki Arto,UP41,Electric(Bov),80
2021-06-01,Barabanki Arto,UP41,Electric(Bov),51
2021-03-01,Barabanki Arto,UP41,Electric(Bov),42
2021-05-01,Barabanki Arto,UP41,Electric(Bov),21
2021-11-01,Barabanki Arto,UP41,Electric(Bov),167
2021-10-01,Barabanki Arto,UP41,Electric(Bov),180
2021-09-01,Barabanki Arto,UP41,Electric(Bov),132
2022-04-01,Barabanki Arto,UP41,Electric(Bov),136
2022-08-01,Barabanki Arto,UP41,Electric(Bov),305
2022-12-01,Barabanki Arto,UP41,Electric(Bov),256
2022-02-01,Barabanki Arto,UP41,Electric(Bov),131
2022-01-01,Barabanki Arto,UP41,Electric(Bov),171
2022-07-01,Barabanki Arto,UP41,Electric(Bov),287
2022-06-01,Barabanki Arto,UP41,Electric(Bov),219
2022-03-01,Barabanki Arto,UP41,Electric(Bov),178
2022-05-01,Barabanki Arto,UP41,Electric(Bov),187
2022-11-01,Barabanki Arto,UP41,Electric(Bov),238
2022-10-01,Barabanki Arto,UP41,Electric(Bov),264
2022-09-01,Barabanki Arto,UP41,Electric(Bov),259
2023-04-01,Barabanki Arto,UP41,Electric(Bov),221
2023-08-01,Barabanki Arto,UP41,Electric(Bov),323
2023-12-01,Barabanki Arto,UP41,Electric(Bov),290
2023-02-01,Barabanki Arto,UP41,Electric(Bov),171
2023-01-01,Barabanki Arto,UP41,Electric(Bov),219
2023-07-01,Barabanki Arto,UP41,Electric(Bov),314
2023-06-01,Barabanki Arto,UP41,Electric(Bov),275
2023-03-01,Barabanki Arto,UP41,Electric(Bov),207
2023-05-01,Barabanki Arto,UP41,Electric(Bov),212
2023-11-01,Barabanki Arto,UP41,Electric(Bov),291
2023-10-01,Barabanki Arto,UP41,Electric(Bov),264
2023-09-01,Barabanki Arto,UP41,Electric(Bov),262
2024-04-01,Barabanki Arto,UP41,Electric(Bov),217
2024-04-01,Barabanki Arto,UP41,Pure Ev,8
2024-02-01,Barabanki Arto,UP41,Electric(Bov),246
2024-01-01,Barabanki Arto,UP41,Electric(Bov),233
2024-03-01,Barabanki Arto,UP41,Electric(Bov),259
2024-05-01,Barabanki Arto,UP41,Electric(Bov),265
2024-05-01,Barabanki Arto,UP41,Pure Ev,34
2020-08-01,Bareilly,UP25,Electric(Bov),63
2020-12-01,Bareilly,UP25,Electric(Bov),89
2020-02-01,Bareilly,UP25,Electric(Bov),92
2020-01-01,Bareilly,UP25,Electric(Bov),153
2020-07-01,Bareilly,UP25,Electric(Bov),47
2020-06-01,Bareilly,UP25,Electric(Bov),52
2020-03-01,Bareilly,UP25,Electric(Bov),82
2020-05-01,Bareilly,UP25,Electric(Bov),1
2020-11-01,Bareilly,UP25,Electric(Bov),75
2020-10-01,Bareilly,UP25,Electric(Bov),27
2020-09-01,Bareilly,UP25,Electric(Bov),47
2021-04-01,Bareilly,UP25,Electric(Bov),85
2021-08-01,Bareilly,UP25,Electric(Bov),117
2021-12-01,Bareilly,UP25,Electric(Bov),282
2021-02-01,Bareilly,UP25,Electric(Bov),125
2021-01-01,Bareilly,UP25,Electric(Bov),119
2021-07-01,Bareilly,UP25,Electric(Bov),126
2021-06-01,Bareilly,UP25,Electric(Bov),57
2021-03-01,Bareilly,UP25,Electric(Bov),112
2021-05-01,Bareilly,UP25,Electric(Bov),4
2021-11-01,Bareilly,UP25,Electric(Bov),114
2021-10-01,Bareilly,UP25,Electric(Bov),140
2021-09-01,Bareilly,UP25,Electric(Bov),173
2022-04-01,Bareilly,UP25,Electric(Bov),245
2022-08-01,Bareilly,UP25,Electric(Bov),373
2022-12-01,Bareilly,UP25,Electric(Bov),142
2022-02-01,Bareilly,UP25,Electric(Bov),178
2022-01-01,Bareilly,UP25,Electric(Bov),262
2022-07-01,Bareilly,UP25,Electric(Bov),363
2022-06-01,Bareilly,UP25,Electric(Bov),349
2022-03-01,Bareilly,UP25,Electric(Bov),248
2022-05-01,Bareilly,UP25,Electric(Bov),279
2022-11-01,Bareilly,UP25,Electric(Bov),344
2022-10-01,Bareilly,UP25,Electric(Bov),321
2022-09-01,Bareilly,UP25,Electric(Bov),399
2023-04-01,Bareilly,UP25,Electric(Bov),392
2023-08-01,Bareilly,UP25,Electric(Bov),533
2023-12-01,Bareilly,UP25,Electric(Bov),518
2023-02-01,Bareilly,UP25,Electric(Bov),305
2023-01-01,Bareilly,UP25,Electric(Bov),378
2023-07-01,Bareilly,UP25,Electric(Bov),550
2023-06-01,Bareilly,UP25,Electric(Bov),484
2023-03-01,Bareilly,UP25,Electric(Bov),488
2023-05-01,Bareilly,UP25,Electric(Bov),487
2023-11-01,Bareilly,UP25,Electric(Bov),619
2023-10-01,Bareilly,UP25,Electric(Bov),456
2023-09-01,Bareilly,UP25,Electric(Bov),401
2024-04-01,Bareilly,UP25,Electric(Bov),426
2024-04-01,Bareilly,UP25,Pure Ev,8
2024-04-01,Bareilly,UP25,Strong Hybrid Ev,6
2024-02-01,Bareilly,UP25,Electric(Bov),553
2024-01-01,Bareilly,UP25,Electric(Bov),564
2024-03-01,Bareilly,UP25,Electric(Bov),681
2024-03-01,Bareilly,UP25,Strong Hybrid Ev,1
2024-05-01,Bareilly,UP25,Electric(Bov),727
2024-05-01,Bareilly,UP25,Pure Ev,51
2024-05-01,Bareilly,UP25,Strong Hybrid Ev,8
2020-08-01,Basti Rto,UP51,Electric(Bov),1
2020-12-01,Basti Rto,UP51,Electric(Bov),1
2020-02-01,Basti Rto,UP51,Electric(Bov),8
2020-01-01,Basti Rto,UP51,Electric(Bov),6
2020-07-01,Basti Rto,UP51,Electric(Bov),1
2020-06-01,Basti Rto,UP51,Electric(Bov),3
2020-03-01,Basti Rto,UP51,Electric(Bov),4
2020-11-01,Basti Rto,UP51,Electric(Bov),3
2020-10-01,Basti Rto,UP51,Electric(Bov),4
2021-04-01,Basti Rto,UP51,Electric(Bov),5
2021-08-01,Basti Rto,UP51,Electric(Bov),19
2021-12-01,Basti Rto,UP51,Electric(Bov),51
2021-02-01,Basti Rto,UP51,Electric(Bov),2
2021-01-01,Basti Rto,UP51,Electric(Bov),2
2021-07-01,Basti Rto,UP51,Electric(Bov),13
2021-06-01,Basti Rto,UP51,Electric(Bov),10
2021-03-01,Basti Rto,UP51,Electric(Bov),7
2021-05-01,Basti Rto,UP51,Electric(Bov),1
2021-11-01,Basti Rto,UP51,Electric(Bov),33
2021-10-01,Basti Rto,UP51,Electric(Bov),22
2021-09-01,Basti Rto,UP51,Electric(Bov),22
2022-04-01,Basti Rto,UP51,Electric(Bov),71
2022-08-01,Basti Rto,UP51,Electric(Bov),110
2022-12-01,Basti Rto,UP51,Electric(Bov),115
2022-02-01,Basti Rto,UP51,Electric(Bov),34
2022-01-01,Basti Rto,UP51,Electric(Bov),31
2022-07-01,Basti Rto,UP51,Electric(Bov),102
2022-06-01,Basti Rto,UP51,Electric(Bov),88
2022-03-01,Basti Rto,UP51,Electric(Bov),47
2022-05-01,Basti Rto,UP51,Electric(Bov),48
2022-11-01,Basti Rto,UP51,Electric(Bov),157
2022-10-01,Basti Rto,UP51,Electric(Bov),112
2022-09-01,Basti Rto,UP51,Electric(Bov),83
2023-04-01,Basti Rto,UP51,Electric(Bov),119
2023-08-01,Basti Rto,UP51,Electric(Bov),195
2023-12-01,Basti Rto,UP51,Electric(Bov),225
2023-02-01,Basti Rto,UP51,Electric(Bov),140
2023-01-01,Basti Rto,UP51,Electric(Bov),99
2023-07-01,Basti Rto,UP51,Electric(Bov),173
2023-06-01,Basti Rto,UP51,Electric(Bov),137
2023-03-01,Basti Rto,UP51,Electric(Bov),192
2023-05-01,Basti Rto,UP51,Electric(Bov),132
2023-11-01,Basti Rto,UP51,Electric(Bov),183
2023-10-01,Basti Rto,UP51,Electric(Bov),156
2023-09-01,Basti Rto,UP51,Electric(Bov),172
2024-04-01,Basti Rto,UP51,Electric(Bov),152
2024-04-01,Basti Rto,UP51,Pure Ev,2
2024-02-01,Basti Rto,UP51,Electric(Bov),220
2024-01-01,Basti Rto,UP51,Electric(Bov),167
2024-03-01,Basti Rto,UP51,Electric(Bov),281
2024-03-01,Basti Rto,UP51,Strong Hybrid Ev,2
2024-05-01,Basti Rto,UP51,Electric(Bov),157
2024-05-01,Basti Rto,UP51,Pure Ev,7
2020-08-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),4
2020-12-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),1
2020-02-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),8
2020-01-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),9
2020-03-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),3
2020-05-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),1
2020-11-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),6
2020-10-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),3
2020-09-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),2
2021-04-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),1
2021-08-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),4
2021-12-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),15
2021-02-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),2
2021-01-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),8
2021-06-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),4
2021-03-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),3
2021-05-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),1
2021-11-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),8
2021-10-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),17
2021-09-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),5
2022-04-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),25
2022-08-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),45
2022-12-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),24
2022-02-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),21
2022-01-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),19
